4.2.0.Alpha4	named	io.netty	netty-transport-native-io_uring	2024-09-05T09:16:19Z	4.2.0.Alpha4
4.2.0.Alpha5	named	io.netty	netty-transport-native-io_uring	2024-10-09T10:13:13Z	4.2.0.Alpha5
4.2.0.Beta1	named	io.netty	netty-transport-native-io_uring	2024-11-04T11:21:51Z	4.2.0.Beta1
4.2.0.RC1	named	io.netty	netty-transport-native-io_uring	2024-12-10T10:28:49Z	4.2.0.RC1
4.2.0.RC2	named	io.netty	netty-transport-native-io_uring	2025-01-20T06:40:26Z	4.2.0.RC2
4.2.0.RC3	named	io.netty	netty-transport-native-io_uring	2025-02-11T08:09:40Z	4.2.0.RC3
4.2.0.RC4	named	io.netty	netty-transport-native-io_uring	2025-03-08T06:30:31Z	4.2.0.RC4
4.2.0.Final	named	io.netty	netty-transport-native-io_uring	2025-04-03T12:44:55Z	4.2.0.Final
4.2.1.Final	named	io.netty	netty-transport-native-io_uring	2025-05-06T13:44:22Z	4.2.1.Final
4.2.2.Final	named	io.netty	netty-transport-native-io_uring	2025-06-05T06:31:10Z	4.2.2.Final
4.2.3.Final	named	io.netty	netty-transport-native-io_uring	2025-07-14T18:52:35Z	4.2.3.Final
4.2.4.Final	named	io.netty	netty-transport-native-io_uring	2025-08-13T12:45:42Z	4.2.4.Final
4.2.5.Final	named	io.netty	netty-transport-native-io_uring	2025-09-03T14:24:08Z	4.2.5.Final
4.2.6.Final	named	io.netty	netty-transport-native-io_uring	2025-09-08T09:05:22Z	4.2.6.Final
4.2.7.Final	named	io.netty	netty-transport-native-io_uring	2025-10-14T13:10:36Z	4.2.7.Final
4.2.8.Final	named	io.netty	netty-transport-native-io_uring	2025-12-11T22:21:55Z	4.2.8.Final
4.2.9.Final	named	io.netty	netty-transport-native-io_uring	2025-12-15T13:12:01Z	4.2.9.Final
4.2.10.Final	named	io.netty	netty-transport-native-io_uring	2026-02-05T10:44:46Z	4.2.10.Final
4.2.11.Final	named	io.netty	netty-transport-native-io_uring	2026-03-24T19:00:05Z	4.2.11.Final
4.2.12.Final	named	io.netty	netty-transport-native-io_uring	2026-03-25T18:28:20Z	4.2.12.Final
4.2.13.Final	named	io.netty	netty-transport-native-io_uring	2026-05-04T23:24:39Z	4.2.13.Final
4.2.14.Final	named	io.netty	netty-transport-native-io_uring	2026-05-20T21:19:31Z	4.2.14.Final
