0.1		2018-09-28T14:15:28Z	
0.2		2018-10-12T16:48:21Z	
1.0		2019-06-11T12:40:22Z	
1.1		2019-11-07T02:44:42Z	
1.2		2019-12-05T11:02:06Z	
1.3		2020-01-24T04:52:36Z	
1.4		2020-02-13T10:47:24Z	
1.5		2020-03-05T11:17:02Z	
1.6		2020-04-09T09:23:14Z	
1.7		2020-05-05T04:07:14Z	
1.8		2020-06-11T14:30:03Z	
2.0		2020-07-05T08:24:32Z	
2.1		2020-08-03T16:35:33Z	
2.10		2021-06-02T14:07:15Z	
2.11		2021-07-01T14:51:02Z	
2.2		2020-09-13T10:33:47Z	
2.3		2020-10-03T19:25:06Z	
2.4		2020-11-04T00:23:23Z	
2.5		2020-12-11T11:06:18Z	
2.6		2021-02-06T21:14:43Z	
2.7		2021-03-04T10:20:25Z	
2.8		2021-04-07T09:58:59Z	
2.9		2021-04-29T15:47:58Z	
3.0		2021-08-02T14:51:04Z	
3.1		2021-08-31T08:46:46Z	
3.10		2022-07-11T10:04:10Z	
3.10.1		2023-02-02T17:54:06Z	
3.11		2022-08-30T20:54:37Z	
3.12		2022-09-27T13:27:55Z	
3.13		2022-11-07T21:20:28Z	
3.14		2022-12-20T14:27:30Z	
3.15		2023-01-31T15:25:09Z	
3.2		2021-09-30T16:31:55Z	
3.3		2021-11-02T18:50:54Z	
3.4		2021-11-29T10:49:29Z	
3.5		2022-01-31T09:22:40Z	
3.6		2022-03-06T11:14:36Z	
3.7		2022-03-31T13:51:13Z	
3.8		2022-04-28T15:31:13Z	
3.9		2022-05-31T09:40:53Z	
4.0		2023-03-29T11:42:29Z	
4.1		2023-05-29T18:13:22Z	
4.2		2023-07-19T13:35:27Z	
4.3		2023-09-11T16:21:16Z	
5.0		2024-06-27T15:49:29Z	
5.1		2024-09-30T11:27:23Z	
5.2		2025-01-04T12:06:33Z	
5.2.1		2025-01-15T13:23:59Z	
5.3		2025-05-19T10:10:56Z	
