4.2.0	named	com.sun.istack	istack-commons-test
4.1.2	named	com.sun.istack	istack-commons-test
4.1.1	named	com.sun.istack	istack-commons-test
4.1.0	named	com.sun.istack	istack-commons-test
4.1.0-M1	named	com.sun.istack	istack-commons-test
4.0.1	named	com.sun.istack	istack-commons-test
4.0.0	named	com.sun.istack	istack-commons-test
4.0.0-M3	named	com.sun.istack	istack-commons-test
4.0.0-M2	named	com.sun.istack	istack-commons-test
4.0.0-M1	named	com.sun.istack	istack-commons-test
3.0.12	named	com.sun.istack	istack-commons-test
3.0.11	named	com.sun.istack	istack-commons-test
3.0.10	named	com.sun.istack	istack-commons-test
