17-ea+9	named	org.openjfx	javafx-base	2021-05-04T07:01:24Z	
17-ea+11	named	org.openjfx	javafx-base	2021-05-20T15:49:47Z	
17-ea+12	named	org.openjfx	javafx-base	2021-06-21T16:56:02Z	
17-ea+13	named	org.openjfx	javafx-base	2021-06-22T15:02:33Z	
17-ea+14	named	org.openjfx	javafx-base	2021-06-30T21:01:02Z	
17-ea+15	named	org.openjfx	javafx-base	2021-07-13T14:56:51Z	
18-ea+1	named	org.openjfx	javafx-base	2021-07-22T13:40:36Z	
17-ea+17	named	org.openjfx	javafx-base	2021-08-18T19:48:38Z	
18-ea+2	named	org.openjfx	javafx-base	2021-08-25T13:30:59Z	
17-ea+18	named	org.openjfx	javafx-base	2021-09-07T09:45:29Z	
17	named	org.openjfx	javafx-base	2021-09-07T12:00:57Z	
17.0.0.1	named	org.openjfx	javafx-base	2021-09-16T07:47:48Z	
18-ea+3	named	org.openjfx	javafx-base	2021-09-24T09:10:32Z	18-ea
17.0.1	named	org.openjfx	javafx-base	2021-10-16T19:09:08Z	
18-ea+5	named	org.openjfx	javafx-base	2021-10-29T08:54:42Z	18-ea
18-ea+6	named	org.openjfx	javafx-base	2021-11-05T15:32:12Z	18-ea
17.0.2-ea+1	named	org.openjfx	javafx-base	2021-11-06T12:17:48Z	
18-ea+7	named	org.openjfx	javafx-base	2021-11-16T13:01:51Z	18-ea
18-ea+8	named	org.openjfx	javafx-base	2021-12-07T17:13:13Z	18-ea
17.0.2-ea+2	named	org.openjfx	javafx-base	2021-12-09T07:49:05Z	
18-ea+9	named	org.openjfx	javafx-base	2022-01-04T13:50:18Z	18-ea
17.0.2	named	org.openjfx	javafx-base	2022-01-19T17:43:13Z	
18-ea+10	named	org.openjfx	javafx-base	2022-01-20T14:51:25Z	18-ea
19-ea+2	named	org.openjfx	javafx-base	2022-02-10T15:14:23Z	19-ea
18-ea+11	named	org.openjfx	javafx-base	2022-02-11T12:42:35Z	18-ea
19-ea+3	named	org.openjfx	javafx-base	2022-02-23T18:18:44Z	19-ea
18-ea+12	named	org.openjfx	javafx-base	2022-03-08T11:40:47Z	18-ea
18	named	org.openjfx	javafx-base	2022-03-08T15:57:27Z	18
19-ea+4	named	org.openjfx	javafx-base	2022-03-29T17:49:24Z	19-ea
19-ea+5	named	org.openjfx	javafx-base	2022-04-12T10:17:29Z	19-ea
19-ea+6	named	org.openjfx	javafx-base	2022-05-02T20:54:11Z	19-ea
19-ea+7	named	org.openjfx	javafx-base	2022-05-19T10:56:06Z	19-ea
19-ea+8	named	org.openjfx	javafx-base	2022-06-10T07:57:48Z	19-ea
19-ea+9	named	org.openjfx	javafx-base	2022-07-14T12:52:03Z	19-ea
18.0.2	named	org.openjfx	javafx-base	2022-07-19T19:19:58Z	18.0.2
20-ea+1	named	org.openjfx	javafx-base	2022-07-28T18:24:17Z	20-ea
19-ea+10	named	org.openjfx	javafx-base	2022-07-29T07:41:59Z	19-ea
20-ea+2	named	org.openjfx	javafx-base	2022-08-23T08:20:46Z	20-ea
19-ea+11	named	org.openjfx	javafx-base	2022-09-02T08:31:41Z	19-ea
19	named	org.openjfx	javafx-base	2022-09-12T11:18:09Z	19
20-ea+3	named	org.openjfx	javafx-base	2022-09-20T14:30:32Z	20-ea
20-ea+4	named	org.openjfx	javafx-base	2022-10-07T12:48:14Z	20-ea
20-ea+6	named	org.openjfx	javafx-base	2022-11-06T17:17:58Z	20-ea
20-ea+7	named	org.openjfx	javafx-base	2022-11-11T16:06:57Z	20-ea
20-ea+9	named	org.openjfx	javafx-base	2022-11-25T12:50:00Z	20-ea
20-ea+11	named	org.openjfx	javafx-base	2022-12-12T20:49:17Z	20-ea
19.0.2	named	org.openjfx	javafx-base	2023-01-18T09:55:47Z	19.0.2
19.0.2.1	named	org.openjfx	javafx-base	2023-01-19T18:10:42Z	19.0.2.1
17.0.6	named	org.openjfx	javafx-base	2023-02-09T12:15:43Z	
21-ea+5	named	org.openjfx	javafx-base	2023-02-19T08:46:17Z	21-ea
20-ea+19	named	org.openjfx	javafx-base	2023-03-03T14:28:34Z	20-ea
17.0.7-ea+1	named	org.openjfx	javafx-base	2023-03-15T15:11:44Z	
20	named	org.openjfx	javafx-base	2023-03-17T15:14:19Z	20
17.0.7	named	org.openjfx	javafx-base	2023-04-19T08:19:50Z	
20.0.1	named	org.openjfx	javafx-base	2023-04-19T15:35:00Z	20.0.1
21-ea+17	named	org.openjfx	javafx-base	2023-05-13T12:30:11Z	21-ea
21-ea+21	named	org.openjfx	javafx-base	2023-06-11T16:57:22Z	21-ea
21-ea+23	named	org.openjfx	javafx-base	2023-06-26T08:20:27Z	21-ea
21-ea+24	named	org.openjfx	javafx-base	2023-07-04T16:38:41Z	21-ea
17.0.8-ea+1	named	org.openjfx	javafx-base	2023-07-18T10:05:44Z	
17.0.8	named	org.openjfx	javafx-base	2023-07-18T19:26:57Z	
20.0.2	named	org.openjfx	javafx-base	2023-07-18T21:43:41Z	20.0.2
21-ea+31	named	org.openjfx	javafx-base	2023-09-06T11:50:17Z	21-ea
21	named	org.openjfx	javafx-base	2023-09-18T10:12:14Z	21
22-ea+9	named	org.openjfx	javafx-base	2023-09-21T18:33:34Z	22-ea
21.0.1	named	org.openjfx	javafx-base	2023-10-17T17:55:49Z	21.0.1
22-ea+16	named	org.openjfx	javafx-base	2023-11-03T17:24:37Z	22-ea
