1.4.0-Alpha4	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2019-12-29T17:19:12Z	1.4.0-Alpha4
1.4.0	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2020-01-04T12:04:26Z	1.4.0
1.4.1	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2020-01-28T14:56:25Z	1.4.1
1.5.0-Alpha1	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2020-03-18T10:36:21Z	1.5.0-Alpha1
1.5.0-Alpha2	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2020-05-14T08:36:46Z	1.5.0-Alpha2
1.5.0-Alpha3	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2020-05-24T14:46:58Z	1.5.0-Alpha3
1.5.0-Alpha4	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2020-05-29T16:59:34Z	1.5.0-Alpha4
1.5.0-Alpha5	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2020-06-08T20:07:38Z	1.5.0-Alpha5
1.5.0	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2020-09-03T12:14:00Z	1.5.0
1.5.1	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2020-09-14T13:29:14Z	1.5.1
1.6.0-Alpha1	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2020-10-21T22:10:16Z	1.6.0-Alpha1
1.6.0-Alpha2	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2021-01-17T23:01:22Z	1.6.0-Alpha2
1.6.0	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2021-04-24T17:41:13Z	1.6.0
1.6.1	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2021-07-08T06:57:48Z	1.6.1
1.6.2	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2021-09-05T17:03:08Z	1.6.2
1.6.3	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2021-10-10T06:56:03Z	1.6.3
1.6.4	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2021-12-27T10:51:42Z	1.6.4
1.6.5	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2022-01-19T10:12:30Z	1.6.5
1.6.6	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2022-01-29T09:56:56Z	1.6.6
1.6.7	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2022-08-04T15:02:21Z	1.6.7
1.6.8	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2022-11-21T12:32:22Z	1.6.8
1.6.9	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2023-06-15T17:14:52Z	1.6.9
1.6.9	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc-jakarta	2023-06-15T17:16:30Z	1.6.9
1.6.10	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2023-11-12T21:02:34Z	1.6.10
1.6.10	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc-jakarta	2023-11-12T21:04:06Z	1.6.10
1.6.11	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2024-01-10T21:43:39Z	1.6.11
1.6.11	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc-jakarta	2024-01-10T21:45:05Z	1.6.11
1.6.12	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2024-08-02T17:47:33Z	1.6.12
1.6.12	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc-jakarta	2024-08-02T17:49:30Z	1.6.12
1.6.13	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2024-11-04T15:39:17Z	1.6.13
1.6.13	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc-jakarta	2024-11-04T15:40:55Z	1.6.13
1.6.14	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2024-11-06T12:49:21Z	1.6.14
1.6.14	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc-jakarta	2024-11-06T12:50:51Z	1.6.14
1.6.15	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2025-03-27T16:56:22Z	1.6.15
1.6.15	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc-jakarta	2025-03-27T16:58:02Z	1.6.15
1.6.16	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc-jakarta	2025-07-10T21:10:24Z	1.6.16
1.6.16	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2025-07-10T21:10:27Z	1.6.16
1.6.17	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2025-09-03T11:43:36Z	1.6.17
1.6.17	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc-jakarta	2025-09-03T11:43:36Z	1.6.17
1.6.18	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc-jakarta	2026-02-01T21:02:47Z	1.6.18
1.6.18	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2026-02-01T21:02:50Z	1.6.18
1.6.19	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2026-07-26T02:05:36Z	1.6.19
1.6.19	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc-jakarta	2026-07-26T02:05:39Z	1.6.19
1.6.20	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc-jakarta	2026-07-28T00:09:19Z	1.6.20
1.6.20	named	com.blazebit	blaze-persistence-integration-spring-data-webmvc	2026-07-28T00:09:21Z	1.6.20
