0.0.13		2018-12-29T05:40:47Z	
0.0.14		2019-01-12T01:18:54Z	
0.0.16		2019-01-13T20:58:14Z	
0.0.17		2019-01-30T05:46:20Z	
0.0.18		2019-02-02T03:49:55Z	
0.0.19		2019-03-06T18:36:23Z	
0.0.20		2019-03-06T20:24:54Z	
0.0.21		2019-03-18T15:59:00Z	
0.0.21	tests-javadoc	2019-03-18T15:58:17Z	
0.0.21	tests-sources	2019-03-18T15:58:52Z	
0.0.22		2019-03-20T00:43:23Z	
0.0.22	tests-javadoc	2019-03-20T00:43:12Z	
0.0.22	tests-sources	2019-03-20T00:43:13Z	
0.0.23		2019-03-22T15:19:32Z	
0.0.23	tests-javadoc	2019-03-22T15:19:30Z	
0.0.23	tests-sources	2019-03-22T15:19:30Z	
0.0.24		2019-04-14T22:25:57Z	
0.0.24	tests-javadoc	2019-04-14T22:25:54Z	
0.0.24	tests-sources	2019-04-14T22:25:55Z	
0.0.25		2019-04-14T23:07:49Z	
0.0.25	tests-javadoc	2019-04-14T23:07:47Z	
0.0.25	tests-sources	2019-04-14T23:07:48Z	
0.0.26		2019-04-26T23:42:50Z	
0.0.26	tests-javadoc	2019-04-26T23:42:47Z	
0.0.26	tests-sources	2019-04-26T23:42:47Z	
0.0.27		2019-04-27T01:34:31Z	
0.0.27	tests-javadoc	2019-04-27T01:34:28Z	
0.0.27	tests-sources	2019-04-27T01:34:29Z	
0.0.28		2019-05-18T17:25:04Z	
0.0.28	tests-javadoc	2019-05-18T17:24:58Z	
0.0.28	tests-sources	2019-05-18T17:24:59Z	
0.0.29		2019-05-30T19:36:30Z	
0.0.29	tests-javadoc	2019-05-30T19:36:27Z	
0.0.29	tests-sources	2019-05-30T19:36:27Z	
0.0.30		2019-06-14T03:16:42Z	
0.0.30	tests-javadoc	2019-06-14T03:16:39Z	
0.0.30	tests-sources	2019-06-14T03:16:40Z	
0.0.31		2019-07-01T15:52:50Z	
0.0.31	tests-javadoc	2019-07-01T15:52:47Z	
0.0.31	tests-sources	2019-07-01T15:52:48Z	
0.0.32		2019-07-03T01:50:36Z	
0.0.32	tests-javadoc	2019-07-03T01:50:32Z	
0.0.32	tests-sources	2019-07-03T01:50:33Z	
0.0.33		2019-07-18T06:28:07Z	
0.0.33	tests-javadoc	2019-07-18T06:28:04Z	
0.0.33	tests-sources	2019-07-18T06:28:04Z	
0.0.34		2019-09-01T19:12:56Z	
0.0.34	tests-javadoc	2019-09-01T19:12:53Z	
0.0.34	tests-sources	2019-09-01T19:12:42Z	
0.0.36		2019-11-13T16:20:46Z	
0.0.36	tests-javadoc	2019-11-13T16:20:46Z	
0.0.36	tests-sources	2019-11-13T16:20:46Z	
0.0.37		2019-11-13T19:28:22Z	
0.0.37	tests-javadoc	2019-11-13T19:28:22Z	
0.0.37	tests-sources	2019-11-13T19:28:22Z	
0.0.38		2019-11-18T22:28:05Z	
0.0.38	tests-javadoc	2019-11-18T22:28:05Z	
0.0.38	tests-sources	2019-11-18T22:28:04Z	
0.0.39		2019-12-07T15:44:13Z	
0.0.39	tests-javadoc	2019-12-07T15:44:13Z	
0.0.39	tests-sources	2019-12-07T15:44:13Z	
0.0.40		2020-01-05T18:34:02Z	
0.0.40	tests-javadoc	2020-01-05T18:34:02Z	
0.0.40	tests-sources	2020-01-05T18:34:02Z	
0.0.41		2020-01-06T03:23:38Z	
0.0.41	tests-javadoc	2020-01-06T03:23:38Z	
0.0.41	tests-sources	2020-01-06T03:23:38Z	
0.0.42		2020-02-10T16:37:10Z	
0.0.42	tests-javadoc	2020-02-10T16:37:10Z	
0.0.42	tests-sources	2020-02-10T16:37:10Z	
0.0.43		2020-04-07T12:22:28Z	
0.0.43	tests-javadoc	2020-04-07T12:22:28Z	
0.0.43	tests-sources	2020-04-07T12:22:28Z	
0.1.0		2020-04-30T00:17:53Z	
0.1.0	tests-javadoc	2020-04-30T00:17:53Z	
0.1.0	tests-sources	2020-04-30T00:17:53Z	
0.1.0.1		2020-10-16T23:34:08Z	
0.1.0.1	tests-javadoc	2020-10-16T23:34:08Z	
0.1.0.1	tests-sources	2020-10-16T23:34:08Z	
