0.0.76			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/0.0.76/avs-kmp-wasm-js-0.0.76.jar returned status 404
10.4.13		2026-07-06T21:43:08Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.13/avs-kmp-wasm-js-10.4.13.jar returned status 404
10.4.14			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.14/avs-kmp-wasm-js-10.4.14.jar returned status 404
10.4.20			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.20/avs-kmp-wasm-js-10.4.20.jar returned status 404
10.4.26			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.26/avs-kmp-wasm-js-10.4.26.jar returned status 404
10.4.27			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.27/avs-kmp-wasm-js-10.4.27.jar returned status 404
10.4.28			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.28/avs-kmp-wasm-js-10.4.28.jar returned status 404
10.4.29			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.29/avs-kmp-wasm-js-10.4.29.jar returned status 404
10.4.30			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.30/avs-kmp-wasm-js-10.4.30.jar returned status 404
10.4.31			IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.31/avs-kmp-wasm-js-10.4.31.jar returned status 404
10.4.32		2026-08-04T08:19:29Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.32/avs-kmp-wasm-js-10.4.32.jar returned status 404
10.4.34		2026-08-05T15:39:01Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.34/avs-kmp-wasm-js-10.4.34.jar returned status 404
10.4.38		2026-08-06T14:59:31Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.38/avs-kmp-wasm-js-10.4.38.jar returned status 404
10.4.40		2026-08-14T12:19:03Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.40/avs-kmp-wasm-js-10.4.40.jar returned status 404
10.4.41		2026-08-18T10:17:50Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.41/avs-kmp-wasm-js-10.4.41.jar returned status 404
10.4.45		2026-08-27T14:29:32Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.45/avs-kmp-wasm-js-10.4.45.jar returned status 404
10.4.46		2026-08-28T12:13:52Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.46/avs-kmp-wasm-js-10.4.46.jar returned status 404
10.4.7		2026-06-16T11:33:13Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.7/avs-kmp-wasm-js-10.4.7.jar returned status 404
10.4.9		2026-06-30T09:35:27Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.4.9/avs-kmp-wasm-js-10.4.9.jar returned status 404
10.5.10		2026-08-18T11:22:23Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.5.10/avs-kmp-wasm-js-10.5.10.jar returned status 404
10.5.11		2026-08-20T09:14:09Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.5.11/avs-kmp-wasm-js-10.5.11.jar returned status 404
10.5.14		2026-08-26T12:36:59Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.5.14/avs-kmp-wasm-js-10.5.14.jar returned status 404
10.5.15		2026-08-27T15:08:50Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.5.15/avs-kmp-wasm-js-10.5.15.jar returned status 404
10.5.16		2026-08-28T12:58:45Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.5.16/avs-kmp-wasm-js-10.5.16.jar returned status 404
10.5.8		2026-08-11T15:18:55Z	IOException: Tail request on https://maven-central.storage-download.googleapis.com/maven2/com/wire/avs-kmp-wasm-js/10.5.8/avs-kmp-wasm-js-10.5.8.jar returned status 404
