1.12		2017-12-15T12:18:04Z	
1.13		2018-01-16T17:15:30Z	
1.14		2018-01-23T14:25:30Z	
1.15		2018-02-01T11:08:55Z	
1.16		2018-02-19T11:25:15Z	
1.17		2018-04-02T20:52:56Z	
1.18		2018-11-23T21:16:37Z	
1.19		2019-06-09T13:06:00Z	
1.20		2019-06-11T08:15:29Z	
1.21		2019-06-13T20:48:24Z	
1.22		2019-07-18T11:40:43Z	
1.23		2020-02-04T17:04:31Z	
1.24		2020-03-10T14:53:22Z	
1.25		2020-06-08T21:39:40Z	
1.26		2020-09-21T10:36:30Z	
2.0		2021-03-09T22:18:42Z	
2.1		2021-08-04T08:24:25Z	
2.2		2022-02-08T23:04:28Z	
