1.0.10		2016-04-18T03:09:38Z	
1.0.11		2016-04-19T03:10:26Z	
1.0.12		2016-04-23T03:10:48Z	
1.0.13		2016-05-02T03:11:36Z	
1.0.14		2016-05-13T03:11:09Z	
1.0.142		2017-04-22T14:20:21Z	
1.0.143		2017-04-24T03:16:35Z	
1.0.144		2017-04-29T03:16:35Z	
1.0.145		2017-05-02T03:16:17Z	
1.0.146		2017-05-07T12:22:57Z	
1.0.147		2017-05-20T03:16:37Z	
1.0.148		2017-05-28T14:28:04Z	
1.0.149		2017-06-04T03:16:37Z	
1.0.15		2016-05-28T03:10:35Z	
1.0.150		2017-06-10T03:16:49Z	
1.0.151		2017-06-19T03:16:59Z	
1.0.152		2017-06-22T03:17:56Z	
1.0.153		2017-07-16T03:19:47Z	
1.0.154		2017-07-24T03:16:09Z	
1.0.155		2017-07-31T03:16:30Z	
1.0.156		2017-07-31T19:38:45Z	
1.0.157		2017-08-04T07:56:44Z	
1.0.158		2017-08-07T03:17:02Z	
1.0.159		2017-08-12T03:15:39Z	
1.0.16		2016-06-07T03:10:03Z	
1.0.160		2017-08-20T15:48:49Z	
1.0.161		2017-09-10T03:16:50Z	
1.0.162		2017-09-14T03:16:17Z	
1.0.163		2017-09-17T03:16:41Z	
1.0.164		2017-10-18T16:40:27Z	
1.0.165		2017-10-22T03:29:41Z	
1.0.166		2017-10-23T03:29:25Z	
1.0.167		2017-10-25T03:22:33Z	
1.0.169		2017-10-31T03:31:18Z	
1.0.17		2016-06-12T03:11:58Z	
1.0.170		2017-11-11T03:16:16Z	
1.0.171		2017-11-12T03:19:14Z	
1.0.172		2017-11-13T03:25:07Z	
1.0.173		2017-12-06T03:16:46Z	
1.0.174		2018-01-04T03:16:39Z	
1.0.175		2018-01-15T03:17:09Z	
1.0.176		2018-01-26T03:16:01Z	
1.0.177		2018-01-28T03:17:02Z	
1.0.178		2018-02-27T03:16:56Z	
1.0.179		2018-03-08T03:16:18Z	
1.0.18		2016-06-15T03:12:45Z	
1.0.180		2018-03-10T19:35:31Z	
1.0.181		2018-03-12T03:21:16Z	
